observable	condition	conditionRef	scalingParameter	time	measurement	sigma
proliferation	TUMOR-NCIH2286-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH2286-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2286-cellline-01-01	inf	0.963	1.0
proliferation	TUMOR-NCIH2286-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH2286-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2286-cellline-01-01	inf	0.4	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	0.918	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	0.84	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	1.111	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	0.82	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	1.28	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	1.194	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	1.116	1.0
proliferation	TUMOR-NCIH23-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH23-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH23-cellline-01-01	inf	0.16	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	0.962	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	1.156	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	1.148	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	1.0643	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	0.987	1.0
proliferation	TUMOR-NCIH2444-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH2444-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH2444-cellline-01-01	inf	0.99	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	0.924	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	1.083	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	1.0144	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	1.14	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	1.0358	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	1.0964	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	1.0511	1.0
proliferation	TUMOR-NCIH3255-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH3255-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH3255-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	0.939	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	0.988	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	0.9957	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	1.0953	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	1.092	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	1.178	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	0.928	1.0
proliferation	TUMOR-NCIH358-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH358-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH358-cellline-01-01	inf	0.42	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	1.0095	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	1.0385	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	1.091	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	0.9931	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	0.9928	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	1.0413	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	1.0289	1.0
proliferation	TUMOR-NCIH441-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH441-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH441-cellline-01-01	inf	0.78	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	1.0608	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	0.9909	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	1.0791	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	1.0252	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	0.946	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	0.87	1.0
proliferation	TUMOR-NCIH520-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH520-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH520-cellline-01-01	inf	0.917	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	1.123	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	1.0741	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	1.0177	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	0.97	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	1.191	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	1.151	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	0.957	1.0
proliferation	TUMOR-NCIH522-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH522-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH522-cellline-01-01	inf	0.9964	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	1.0728	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	0.86	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	1.224	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	1.006	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	1.354	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	1.0294	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	1.0629	1.0
proliferation	TUMOR-NCIH647-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH647-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH647-cellline-01-01	inf	0.78	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	0.982	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	0.986	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	1.0105	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	1.0103	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	0.981	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	0.9941	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	0.944	1.0
proliferation	TUMOR-NCIH650-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH650-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH650-cellline-01-01	inf	0.87	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	0.934	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	1.0609	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	0.99948	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	1.0757	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	0.968	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	1.0789	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	0.93	1.0
proliferation	TUMOR-NCIH661-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH661-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH661-cellline-01-01	inf	1.0078	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	1.06	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	1.258	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.84	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.986	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	1.157	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	0.89	1.0
proliferation	TUMOR-NCIH727-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH727-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH727-cellline-01-01	inf	1.0323	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.924	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	1.0376	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	1.0435	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.923	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	1.189	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	1.147	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	0.924	1.0
proliferation	TUMOR-NCIH747-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH747-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH747-cellline-01-01	inf	1.131	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	0.9903	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	0.86	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.0029	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.0125	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.0332	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.209	1.0
proliferation	TUMOR-NCIH810-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-NCIH810-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH810-cellline-01-01	inf	1.0743	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.9	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.918	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.928	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.943	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	1.0522	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	1.0983	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc2530.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	1.0203	1.0
proliferation	TUMOR-PANC0203-cellline-01-01_PLX-4720_Conc8000.0nM	TUMOR-PANC0203-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0203-cellline-01-01	inf	0.955	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	1.137	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.983	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	1.167	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	0.953	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	1.127	1.0
proliferation	TUMOR-PANC0327-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-PANC0327-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-PANC0327-cellline-01-01	inf	1.0354	1.0
